Step,Element,Entropy,Max Depth, Assembly, Omega, Order
2110,[A]=[A][A],1.7219280948873623,3,8,76,10
2111,[A][A]=[A],1.811278124459133,3,6,60,8
2112,[[A]]=A,1.3709505944546687,2,4,31,5
2113,=[[]],1.8423709931771084,3,5,52,7
2114,[A][A]=[A],1.9182958340544893,3,4,45,6
2115,[A][A]=[A],1.9182958340544893,3,4,45,6
2116,=[[]],1.9056390622295665,3,6,66,8
2117,=[[]],1.8464393446710154,3,6,89,10
2118,[A]=[A][A],1.8464393446710154,3,6,89,10
2119,[A][A]=[A],1.9056390622295665,3,6,66,8
2120,[[A]]=A,1.8423709931771084,3,5,54,7
2121,[A][A]=[A],1.8423709931771084,3,5,54,7
2122,[[A]]=A,1.9182958340544893,3,4,45,6
2123,[A][A]=[A],1.9182958340544893,3,4,45,6
2124,[A]=[A][A],1.9182958340544893,3,4,45,6
2125,[[A]]=A,0.9182958340544896,1,2,16,3
2126,[[A]]=A,0.9182958340544896,1,2,16,3
2127,[A]=[A][A],0.9182958340544896,1,2,16,3
2128,[A]=[A][A],0.9182958340544896,1,2,16,3
2129,[A][A]=[A],1,1,2,9,2
2130,=[[]],1.5,2,3,24,4
2131,[[A]]=A,0.9182958340544896,1,2,16,3
2132,[[A]]=A,0.9182958340544896,1,2,16,3
2133,[A]=[A][A],0.9182958340544896,1,2,16,3
2134,[A]=[A][A],0.9182958340544896,1,2,16,3
2135,[A][A]=[A],1,1,2,9,2
2136,[[A]]=A,1,1,2,9,2
2137,[A][A]=[A],1,1,2,9,2
2138,[A]=[A][A],0.9182958340544896,1,2,16,3
2139,=[[]],1.3709505944546687,2,4,31,5
2140,[[A]]=A,0.8112781244591328,1,3,23,4
2141,=[[]],1.2516291673878228,2,5,38,6
2142,[A]=[A][A],1.2516291673878228,2,5,38,6
2143,[[A]]=A,0.7219280948873623,1,4,30,5
2144,[A]=[A][A],0.7219280948873623,1,4,30,5
2145,[A][A]=[A],0.8112781244591328,1,3,23,4
2146,[A]=[A][A],0.8112781244591328,1,3,23,4
2147,=[[]],1.7924812503605778,3,5,43,6
2148,[A][A]=[A],1.9219280948873623,3,4,36,5
2149,[A]=[A][A],1.9219280948873623,3,4,36,5
2150,[[A]]=A,1.5,2,3,24,4
2151,[[A]]=A,0.9182958340544896,1,2,16,3
2152,[A]=[A][A],0.9182958340544896,1,2,16,3
2153,[A][A]=[A],1,1,2,9,2
2154,[[A]]=A,1,1,2,9,2
2155,=[[]],2,3,4,30,4
2156,=[[]],1.9182958340544893,3,5,45,6
2157,[[A]]=A,1.5219280948873621,2,3,34,5
2158,[A]=[A][A],1.5219280948873621,2,3,34,5
2159,=[[]],1.4488156357251847,2,6,50,7
2160,[[A]]=A,1.4591479170272446,2,5,40,6
2161,[[A]]=A,1.3709505944546687,2,4,31,5
2162,=[[]],1.3787834934861753,2,6,47,7
2163,[A]=[A][A],1.2987949406953985,2,7,54,8
2164,[A]=[A][A],1.2987949406953985,2,7,54,8
2165,=[[]],1.295461844238322,2,9,70,10
2166,[A]=[A][A],1.295461844238322,2,9,70,10
2167,[[A]]=A,1.224394445405986,2,8,61,9
2168,[A][A]=[A],1.2987949406953985,2,7,54,8
2169,[[A]]=A,1.1488348542809166,2,6,45,7
2170,[A]=[A][A],1.1488348542809166,2,6,45,7
2171,[A]=[A][A],1.1488348542809166,2,6,45,7
2172,[A][A]=[A],1.2516291673878228,2,5,38,6
2173,[[A]]=A,0.7219280948873623,1,4,30,5
2174,[A]=[A][A],0.6500224216483541,1,5,37,6
2175,=[[]],1.061278124459133,2,7,52,8
2176,=[[]],1.1567796494470395,2,9,68,10
2177,[A]=[A][A],1.1567796494470395,2,9,68,10
2178,[A][A]=[A],1.224394445405986,2,8,61,9
2179,[A][A]=[A],1.2987949406953985,2,7,54,8
2180,[[A]]=A,1.1488348542809166,2,6,45,7
2181,[A]=[A][A],1.1488348542809166,2,6,45,7
2182,[A][A]=[A],1.2516291673878228,2,5,38,6
2183,[[A]]=A,0.7219280948873623,1,4,30,5
2184,=[[]],1.6644977792004614,3,6,50,7
2185,[A][A]=[A],1.7924812503605778,3,5,43,6
2186,[A]=[A][A],1.7924812503605778,3,5,43,6
2187,[A]=[A][A],1.6644977792004614,3,6,50,7
2188,[A]=[A][A],1.6644977792004614,3,6,50,7
2189,=[[]],1.6577427265048887,3,8,65,9
2190,[A]=[A][A],1.6577427265048887,3,8,65,9
2191,[A][A]=[A],1.75,3,7,58,8
2192,[A][A]=[A],1.8423709931771084,3,6,51,7
2193,[[A]]=A,1.4591479170272446,2,5,40,6
2194,[[A]]=A,1.3709505944546687,2,4,31,5
2195,=[[]],1.8423709931771084,3,6,51,7
2196,[A][A]=[A],1.8423709931771084,3,6,51,7
2197,[A]=[A][A],1.811278124459133,3,6,62,8
2198,[A]=[A][A],1.811278124459133,3,6,62,8
2199,[[A]]=A,1.4488156357251847,2,5,50,7
2200,[[A]]=A,1.4591479170272446,2,4,42,6
2201,[A][A]=[A],1.5219280948873621,2,3,35,5
2202,=[[]],1.4488156357251847,2,5,50,7
2203,=[[]],1.3921472236645345,2,7,66,9
2204,[[A]]=A,1.4056390622295665,2,6,57,8
2205,[A][A]=[A],1.4488156357251847,2,5,50,7
2206,[A][A]=[A],1.4591479170272446,2,5,40,6
2207,[[A]]=A,1.3709505944546687,2,4,31,5
2208,=[[]],1.3787834934861753,2,6,47,7
2209,[A]=[A][A],1.3787834934861753,2,6,47,7
2210,=[[]],1.3516441151533924,2,8,63,9
2211,[[A]]=A,1.2987949406953985,2,7,54,8
2212,[A][A]=[A],1.3787834934861753,2,6,47,7
2213,[[A]]=A,1.2516291673878228,2,5,38,6
2214,[A][A]=[A],1.3709505944546687,2,4,31,5
2215,=[[]],1.3787834934861753,2,6,47,7
2216,=[[]],1.3516441151533924,2,8,63,9
2217,[[A]]=A,1.2987949406953985,2,7,54,8
2218,[[A]]=A,1.1488348542809166,2,6,45,7
2219,=[[]],1.224394445405986,2,8,61,9
2220,=[[]],1.2406705316766884,2,10,77,11
2221,[A]=[A][A],1.2406705316766884,2,10,77,11
2222,[A][A]=[A],1.295461844238322,2,9,70,10
2223,[A]=[A][A],1.295461844238322,2,9,70,10
2224,[[A]]=A,1.224394445405986,2,8,61,9
2225,[A][A]=[A],1.2987949406953985,2,7,54,8
2226,[A]=[A][A],1.2987949406953985,2,7,54,8
2227,[[A]]=A,1.1488348542809166,2,6,45,7
2228,=[[]],1.224394445405986,2,8,61,9
2229,[A][A]=[A],1.2987949406953985,2,7,54,8
2230,=[[]],1.6854752972273344,3,9,74,10
2231,[A][A]=[A],1.7527152789797045,3,8,67,9
2232,=[[]],1.6767370300521325,3,10,83,11
2233,[[A]]=A,1.360964047443681,2,9,72,10
2234,[A][A]=[A],1.4056390622295665,2,7,56,8
2235,=[[]],1.360964047443681,2,9,72,10
2236,[A]=[A][A],1.360964047443681,2,9,72,10
2237,[A]=[A][A],1.360964047443681,2,9,72,10
2238,[[A]]=A,1.3516441151533924,2,8,63,9
2239,[A]=[A][A],1.3516441151533924,2,8,63,9
2240,=[[]],1.3221793455166666,2,10,79,11
2241,=[[]],1.2957378005380122,2,12,95,13
2242,=[[]],1.272905595320056,2,14,111,15
2243,[A]=[A][A],1.272905595320056,2,14,111,15
2244,[A]=[A][A],1.272905595320056,2,14,111,15
2245,=[[]],1.253297578463043,2,16,127,17
2246,=[[]],1.2363864108712894,2,18,143,19
2247,[[A]]=A,1.2326602568158207,2,17,134,18
2248,[A][A]=[A],1.253297578463043,2,16,127,17
2249,[A][A]=[A],1.271782221599798,2,15,120,16
2250,[A][A]=[A],1.2958363892911637,2,13,104,14
2251,=[[]],1.271782221599798,2,15,120,16
2252,[A]=[A][A],1.271782221599798,2,15,120,16
2253,[A][A]=[A],1.2958363892911637,2,13,104,14
2254,[[A]]=A,1.2957378005380122,2,12,95,13
2255,[[A]]=A,1.280672129520887,2,11,86,12
2256,[A]=[A][A],1.280672129520887,2,11,86,12
2257,=[[]],1.2638091738835462,2,13,102,14
2258,[[A]]=A,1.2389012566026305,2,12,93,13
2259,[A]=[A][A],1.2389012566026305,2,12,93,13
2260,=[[]],1.532914563979398,3,14,113,15
2261,[[A]]=A,1.2638091738835462,2,13,102,14
2262,=[[]],1.2475562489182659,2,15,118,16
2263,[A][A]=[A],1.272905595320056,2,14,111,15
2264,[A][A]=[A],1.2958363892911637,2,13,104,14
2265,[A][A]=[A],1.3250112108241772,2,11,88,12
2266,[A][A]=[A],1.360964047443681,2,9,72,10
2267,=[[]],1.3250112108241772,2,11,88,12
2268,[[A]]=A,1.3221793455166666,2,10,79,11
2269,=[[]],1.8919954870390203,4,12,105,13
2270,[A]=[A][A],1.8919954870390203,4,12,105,13
2271,[A][A]=[A],1.9508257945180885,4,11,98,12
2272,=[[]],1.8702538164316223,4,13,114,14
2273,[A][A]=[A],1.9508257945180885,4,11,98,12
2274,[A]=[A][A],1.9508257945180885,4,11,98,12
2275,=[[]],2.005977711423774,4,12,118,14
2276,[A][A]=[A],2.084962500721156,4,10,102,12
2277,=[[]],2.005977711423774,4,12,118,14
2278,=[[]],1.936278124459133,4,14,134,16
2279,[A]=[A][A],1.8753156176197312,4,16,150,18
2280,[A][A]=[A],1.936278124459133,4,14,134,16
2281,[A]=[A][A],1.936278124459133,4,14,134,16
2282,[[A]]=A,1.8919954870390203,4,12,105,13
2283,[A][A]=[A],1.9508257945180885,4,11,98,12
2284,=[[]],1.8702538164316223,4,13,114,14
2285,[A]=[A][A],1.8024212838293647,4,15,130,16
2286,[A]=[A][A],1.7633584292311077,4,16,137,17
2287,[[A]]=A,1.5306390622295665,3,15,122,16
2288,[A]=[A][A],1.5306390622295665,3,15,122,16
2289,[A]=[A][A],1.5306390622295665,3,15,122,16
2290,[A]=[A][A],1.5306390622295665,3,15,122,16
2291,[[A]]=A,1.272905595320056,2,14,111,15
2292,[A][A]=[A],1.2958363892911637,2,13,104,14
2293,[[A]]=A,1.2957378005380122,2,12,95,13
2294,[[A]]=A,1.280672129520887,2,11,86,12
2295,[[A]]=A,1.2406705316766884,2,10,77,11
2296,[A][A]=[A],1.295461844238322,2,9,70,10
2297,[[A]]=A,1.224394445405986,2,8,61,9
2298,[[A]]=A,1.061278124459133,2,7,52,8
2299,[A]=[A][A],1.061278124459133,2,7,52,8
2300,[A][A]=[A],1.1488348542809166,2,6,45,7
2301,[[A]]=A,0.6500224216483541,1,5,37,6
2302,[A][A]=[A],0.7219280948873623,1,4,30,5
2303,[[A]]=A,0.7219280948873623,1,4,30,5
2304,[A][A]=[A],0.8112781244591328,1,3,23,4
2305,[A][A]=[A],0.9182958340544896,1,2,16,3
2306,=[[]],1.3709505944546687,2,4,31,5
2307,=[[]],1.8423709931771084,3,6,51,7
2308,=[[]],1.7527152789797045,3,8,67,9
2309,[[A]]=A,1.4056390622295665,2,7,56,8
2310,=[[]],1.360964047443681,2,9,72,10
2311,[A]=[A][A],1.360964047443681,2,9,72,10
2312,=[[]],1.3250112108241772,2,11,88,12
2313,[[A]]=A,1.3221793455166666,2,10,79,11
2314,=[[]],1.2957378005380122,2,12,95,13
2315,[A]=[A][A],1.2957378005380122,2,12,95,13
2316,[[A]]=A,1.280672129520887,2,11,86,12
2317,[A][A]=[A],1.3221793455166666,2,10,79,11
2318,[[A]]=A,1.295461844238322,2,9,70,10
2319,[[A]]=A,1.224394445405986,2,8,61,9
2320,[A]=[A][A],1.224394445405986,2,8,61,9
2321,[[A]]=A,1.061278124459133,2,7,52,8
2322,=[[]],1.1567796494470395,2,9,68,10
2323,[A]=[A][A],1.0957952550009336,2,10,75,11
2324,=[[]],1.1401156785146092,2,12,91,13
2325,=[[]],1.4716022614097979,3,14,111,15
2326,=[[]],1.450467463408549,3,16,127,17
2327,=[[]],1.7832474385325099,4,17,154,19
2328,[[A]]=A,1.4627552262645036,3,16,136,18
2329,[[A]]=A,1.158938532350277,2,14,107,15
2330,=[[]],1.1660870601063933,2,16,123,17
2331,=[[]],1.1674367232867007,2,18,139,19
2332,[A]=[A][A],1.1674367232867007,2,18,139,19
2333,=[[]],1.1657840518150733,2,20,155,21
2334,[A][A]=[A],1.1883763717345073,2,19,148,20
2335,[[A]]=A,1.1674367232867007,2,18,139,19
2336,[A][A]=[A],1.1941737342569119,2,17,132,18
2337,[A]=[A][A],1.1941737342569119,2,17,132,18
2338,[[A]]=A,1.1660870601063933,2,16,123,17
2339,[A][A]=[A],1.198192411043098,2,15,116,16
2340,=[[]],1.1941737342569119,2,17,132,18
2341,[A][A]=[A],1.2210477851797181,2,16,125,17
2342,[A][A]=[A],1.2475562489182659,2,15,118,16
2343,[[A]]=A,1.2309595631140104,2,14,109,15
2344,[[A]]=A,1.1981174211304033,2,13,100,14
2345,[[A]]=A,1.1401156785146092,2,12,91,13
2346,[[A]]=A,1.0408520829727552,2,11,82,12
2347,[A]=[A][A],1.0408520829727552,2,11,82,12
2348,[A]=[A][A],1.0408520829727552,2,11,82,12
2349,=[[]],1.0949143184120975,2,13,98,14
2350,[A][A]=[A],1.1401156785146092,2,12,91,13
2351,[A]=[A][A],1.1401156785146092,2,12,91,13
2352,[A]=[A][A],1.1401156785146092,2,12,91,13
2353,[[A]]=A,1.0408520829727552,2,11,82,12
2354,[[A]]=A,0.8658566174572235,2,10,73,11
2355,=[[]],1.3520301017579528,3,12,93,13
2356,[A][A]=[A],1.4182958340544896,3,11,86,12
2357,=[[]],1.610577243331642,3,13,107,14
2358,[[A]]=A,1.4885252948977485,3,12,95,13
2359,[[A]]=A,1.4182958340544896,3,11,86,12
2360,=[[]],1.4299111709758698,3,13,102,14
2361,[A]=[A][A],1.4299111709758698,3,13,102,14
2362,[A]=[A][A],1.3752793655393791,3,14,109,15
2363,[A][A]=[A],1.4299111709758698,3,13,102,14
2364,[A]=[A][A],1.4299111709758698,3,13,102,14
2365,[[A]]=A,1.1401156785146092,2,12,91,13
2366,=[[]],1.6879430945989,4,14,117,15
2367,[A]=[A][A],1.6879430945989,4,14,117,15
2368,[[A]]=A,1.6266888497018317,4,13,108,14
2369,[A][A]=[A],1.7004397181410922,4,12,101,13
2370,[A][A]=[A],1.780672129520887,4,11,94,12
2371,[[A]]=A,1.4911148500551854,3,10,79,11
2372,[A]=[A][A],1.4911148500551854,3,10,79,11
2373,[A][A]=[A],1.5709505944546687,3,9,72,10
2374,[[A]]=A,1.224394445405986,2,8,61,9
2375,=[[]],1.2406705316766884,2,10,77,11
2376,[[A]]=A,1.1567796494470395,2,9,68,10
2377,=[[]],1.5510981710072647,3,11,88,12
2378,[[A]]=A,1.2406705316766884,2,10,77,11
2379,[A]=[A][A],1.2389012566026305,2,12,93,13
2380,[[A]]=A,1.188721875540867,2,11,84,12
2381,[A][A]=[A],1.2406705316766884,2,10,77,11
2382,[A]=[A][A],1.2389012566026305,2,12,93,13
2383,[A][A]=[A],1.280672129520887,2,11,86,12
2384,[A]=[A][A],1.280672129520887,2,11,86,12
2385,[[A]]=A,1.2406705316766884,2,10,77,11
2386,[A][A]=[A],1.295461844238322,2,9,70,10
2387,[A]=[A][A],1.295461844238322,2,9,70,10
2388,=[[]],1.280672129520887,2,11,86,12
2389,[A][A]=[A],1.3221793455166666,2,10,79,11
2390,[A][A]=[A],1.360964047443681,2,9,72,10
2391,[A]=[A][A],1.3221793455166666,2,10,79,11
2392,[[A]]=A,1.295461844238322,2,9,70,10
2393,[A]=[A][A],1.295461844238322,2,9,70,10
2394,[[A]]=A,1.224394445405986,2,8,61,9
2395,[A]=[A][A],1.224394445405986,2,8,61,9
2396,[A][A]=[A],1.2987949406953985,2,7,54,8
2397,=[[]],1.295461844238322,2,9,70,10
2398,[A][A]=[A],1.3516441151533924,2,8,63,9
2399,[[A]]=A,1.2987949406953985,2,7,54,8
2400,[A][A]=[A],1.3787834934861753,2,6,47,7
2401,[A]=[A][A],1.3787834934861753,2,6,47,7
2402,[A][A]=[A],1.4591479170272446,2,5,40,6
2403,[[A]]=A,1.3709505944546687,2,4,31,5
2404,[[A]]=A,0.8112781244591328,1,3,23,4
2405,[A]=[A][A],0.8112781244591328,1,3,23,4
2406,[[A]]=A,0.8112781244591328,1,3,23,4
2407,[A]=[A][A],0.8112781244591328,1,3,23,4
2408,[A][A]=[A],0.9182958340544896,1,2,16,3
2409,[[A]]=A,0.9182958340544896,1,2,16,3
2410,[[A]]=A,0.9182958340544896,1,2,16,3
2411,[A][A]=[A],1,1,2,9,2
2412,[[A]]=A,1,1,2,9,2
2413,[[A]]=A,1,1,2,9,2
2414,[[A]]=A,1,1,2,9,2
2415,[[A]]=A,1,1,2,9,2
2416,[[A]]=A,1,1,2,9,2
2417,[[A]]=A,1,1,2,9,2
2418,[A]=[A][A],1,1,2,9,2
2419,[A]=[A][A],1,1,2,9,2
2420,[A][A]=[A],1,1,2,9,2
2421,[A]=[A][A],1,1,2,9,2
2422,=[[]],1.5,2,3,24,4
2423,[A]=[A][A],1.5,2,3,24,4
2424,[A]=[A][A],1.5,2,3,24,4
2425,[A]=[A][A],1.3709505944546687,2,4,31,5
2426,[A]=[A][A],1.3709505944546687,2,4,31,5
2427,[A][A]=[A],1.5,2,3,24,4
2428,=[[]],1.4591479170272446,2,5,40,6
2429,=[[]],1.4056390622295665,2,7,56,8
2430,[A][A]=[A],1.4591479170272446,2,5,40,6
2431,=[[]],1.4056390622295665,2,7,56,8
2432,[A][A]=[A],1.4591479170272446,2,5,40,6
2433,=[[]],1.4056390622295665,2,7,56,8
2434,[A]=[A][A],1.360964047443681,2,9,72,10
2435,[A]=[A][A],1.360964047443681,2,9,72,10
2436,[A]=[A][A],1.360964047443681,2,9,72,10
2437,=[[]],1.650022421648354,3,10,92,12
2438,=[[]],1.5916727785823275,3,12,108,14
2439,[A][A]=[A],1.650022421648354,3,10,92,12
2440,[A][A]=[A],1.7219280948873623,3,8,76,10
2441,=[[]],1.650022421648354,3,10,92,12
2442,=[[]],1.7273966735744795,3,12,113,14
2443,[A]=[A][A],1.7273966735744795,3,12,113,14
2444,[A]=[A][A],1.7273966735744795,3,12,113,14
2445,=[[]],1.6774212838293647,3,14,129,16
2446,[A]=[A][A],1.6774212838293647,3,14,129,16
2447,[A]=[A][A],1.6774212838293647,3,14,129,16
2448,[[A]]=A,1.5628066316931741,3,13,118,15
2449,[A][A]=[A],1.6143308351592656,3,11,102,13
2450,[A][A]=[A],1.6767370300521325,3,9,86,11
2451,[[A]]=A,1.7219280948873623,3,8,76,10
2452,[[A]]=A,1.3787834934861753,2,6,47,7
2453,[A][A]=[A],1.4591479170272446,2,5,40,6
2454,[[A]]=A,1.3709505944546687,2,4,31,5
2455,[A][A]=[A],1.5,2,3,24,4
2456,=[[]],1.4591479170272446,2,5,40,6
2457,[A]=[A][A],1.4056390622295665,2,7,56,8
2458,[[A]]=A,1.3787834934861753,2,6,47,7
2459,[A][A]=[A],1.4591479170272446,2,5,40,6
2460,[[A]]=A,1.3709505944546687,2,4,31,5
2461,[[A]]=A,0.8112781244591328,1,3,23,4
2462,=[[]],1.2516291673878228,2,5,38,6
2463,=[[]],1.75,3,7,58,8
2464,[A][A]=[A],1.8423709931771084,3,6,51,7
2465,[[A]]=A,1.4591479170272446,2,5,40,6
2466,[[A]]=A,1.3709505944546687,2,4,31,5
2467,=[[]],1.3787834934861753,2,6,47,7
2468,[[A]]=A,1.2516291673878228,2,5,38,6
2469,=[[]],2,4,7,65,8
2470,[[A]]=A,1.6644977792004614,3,6,50,7
2471,[A]=[A][A],1.6644977792004614,3,6,50,7
2472,[A]=[A][A],1.6644977792004614,3,6,50,7
2473,[[A]]=A,1.2516291673878228,2,5,38,6
2474,[A]=[A][A],1.2516291673878228,2,5,38,6
2475,[[A]]=A,0.7219280948873623,1,4,30,5
2476,[[A]]=A,0.7219280948873623,1,4,30,5
2477,[[A]]=A,0.7219280948873623,1,4,30,5
2478,=[[]],1.1488348542809166,2,6,45,7
2479,[A][A]=[A],1.2516291673878228,2,5,38,6
2480,[A][A]=[A],1.3709505944546687,2,4,31,5
2481,[A]=[A][A],1.3709505944546687,2,4,31,5
2482,[A][A]=[A],1.5,2,3,24,4
2483,[A]=[A][A],1.5,2,3,24,4
2484,=[[]],1.4591479170272446,2,5,40,6
2485,[A]=[A][A],1.4591479170272446,2,5,40,6
2486,=[[]],1.4056390622295665,2,7,56,8
2487,[A][A]=[A],1.4591479170272446,2,5,40,6
2488,[A][A]=[A],1.5,2,3,24,4
2489,=[[]],1.4591479170272446,2,5,40,6
2490,[A]=[A][A],1.4056390622295665,2,7,56,8
2491,=[[]],1.360964047443681,2,9,72,10
2492,[A]=[A][A],1.3250112108241772,2,11,88,12
2493,[A]=[A][A],1.2957378005380122,2,12,95,13
2494,[[A]]=A,1.280672129520887,2,11,86,12
2495,[[A]]=A,1.2406705316766884,2,10,77,11
2496,[A][A]=[A],1.295461844238322,2,9,70,10
2497,[A][A]=[A],1.3516441151533924,2,8,63,9
2498,=[[]],1.6767370300521325,3,10,83,11
2499,=[[]],1.760495029766198,3,11,103,13
2500,[A]=[A][A],1.760495029766198,3,11,103,13
2501,[A]=[A][A],1.760495029766198,3,11,103,13
2502,[A][A]=[A],1.823067982273661,3,9,87,11
2503,=[[]],1.8262452584026092,3,11,110,13
2504,[A][A]=[A],1.823067982273661,3,9,87,11
2505,[[A]]=A,1.7219280948873623,3,8,76,10
2506,=[[]],1.650022421648354,3,10,92,12
2507,[A][A]=[A],1.7219280948873623,3,8,76,10
2508,[A]=[A][A],1.7219280948873623,3,8,76,10
2509,[A][A]=[A],1.811278124459133,3,6,60,8
2510,[A]=[A][A],1.811278124459133,3,6,60,8
2511,[A]=[A][A],1.811278124459133,3,6,60,8
2512,[A]=[A][A],1.811278124459133,3,6,60,8
2513,[A]=[A][A],1.811278124459133,3,6,60,8
2514,[[A]]=A,1.8423709931771084,3,5,52,7
2515,=[[]],1.8910611120726528,3,7,75,9
2516,[A]=[A][A],1.8910611120726528,3,7,75,9
2517,[[A]]=A,0.8112781244591328,1,3,23,4
2518,[[A]]=A,0.8112781244591328,1,3,23,4
2519,[A][A]=[A],0.9182958340544896,1,2,16,3
2520,[A][A]=[A],1,1,2,9,2
2521,[A]=[A][A],0.9182958340544896,1,2,16,3
2522,[[A]]=A,0.9182958340544896,1,2,16,3
2523,=[[]],1.3709505944546687,2,4,31,5
2524,[A]=[A][A],1.3709505944546687,2,4,31,5
2525,[A]=[A][A],1.3709505944546687,2,4,31,5
2526,[A][A]=[A],1.5,2,3,24,4
2527,[A][A]=[A],1.5,2,3,24,4
2528,=[[]],1.4591479170272446,2,5,40,6
2529,[[A]]=A,1.3709505944546687,2,4,31,5
2530,=[[]],1.3787834934861753,2,6,47,7
2531,=[[]],1.7527152789797045,3,8,67,9
2532,[A][A]=[A],1.8423709931771084,3,6,51,7
2533,[A][A]=[A],1.8423709931771084,3,6,51,7
2534,=[[]],1.8910611120726528,3,7,72,9
2535,=[[]],1.867633890971212,3,9,94,11
2536,[[A]]=A,1.8464393446710154,3,8,81,10
2537,=[[]],2.355388542207534,5,10,114,12
2538,[[A]]=A,2.413088436425758,5,9,105,11
2539,[A]=[A][A],2.413088436425758,5,9,105,11
2540,[A]=[A][A],2.413088436425758,5,9,105,11
2541,[A][A]=[A],2.413088436425758,5,9,105,11
2542,[[A]]=A,2.1709505944546685,4,8,87,10
2543,[[A]]=A,1.8910611120726528,3,7,72,9
2544,[A]=[A][A],1.8910611120726528,3,7,72,9
2545,=[[]],1.823067982273661,3,9,87,11
2546,=[[]],1.760495029766198,3,11,103,13
2547,=[[]],1.7055872616982601,3,13,119,15
2548,[A]=[A][A],1.7055872616982601,3,13,119,15
2549,[A][A]=[A],1.760495029766198,3,11,103,13
2550,[[A]]=A,1.650022421648354,3,10,92,12
2551,=[[]],1.5916727785823275,3,12,108,14
2552,[A]=[A][A],1.5628066316931741,3,13,115,15
2553,[A][A]=[A],1.5916727785823275,3,12,108,14
2554,[A]=[A][A],1.5916727785823275,3,12,108,14
2555,[[A]]=A,1.6143308351592656,3,11,99,13
2556,=[[]],1.5628066316931741,3,13,115,15
2557,[[A]]=A,1.280672129520887,2,11,86,12
2558,=[[]],1.2638091738835462,2,13,102,14
2559,[A][A]=[A],1.2957378005380122,2,12,95,13
2560,[A]=[A][A],1.272905595320056,2,14,111,15
2561,=[[]],1.253297578463043,2,16,127,17
2562,=[[]],1.2363864108712894,2,18,143,19
2563,=[[]],1.221694907636328,2,20,159,21
2564,[A]=[A][A],1.221694907636328,2,20,159,21
2565,=[[]],1.2088301752949477,2,22,175,23
2566,[A]=[A][A],1.2088301752949477,2,22,175,23
2567,[A]=[A][A],1.2088301752949477,2,22,175,23
2568,[A]=[A][A],1.2088301752949477,2,22,175,23
2569,[A][A]=[A],1.2197484934607568,2,21,168,22
2570,[A][A]=[A],1.2344977967946407,2,19,152,20
2571,[A]=[A][A],1.2344977967946407,2,19,152,20
2572,[A]=[A][A],1.2344977967946407,2,19,152,20
2573,[A][A]=[A],1.2516291673878228,2,17,136,18
2574,[A]=[A][A],1.2344977967946407,2,19,152,20
2575,=[[]],1.2197484934607568,2,21,168,22
2576,[A]=[A][A],1.2069084251518167,2,23,184,24
2577,[[A]]=A,1.2088301752949477,2,22,175,23
2578,[A][A]=[A],1.2197484934607568,2,21,168,22
2579,[[A]]=A,1.221694907636328,2,20,159,21
2580,[A][A]=[A],1.2344977967946407,2,19,152,20
2581,=[[]],1.2197484934607568,2,21,168,22
2582,=[[]],1.413816850303634,3,22,188,24
2583,[A]=[A][A],1.3912435636292555,3,24,204,26
2584,[[A]]=A,1.4009242772281592,3,23,195,25
2585,[A][A]=[A],1.413816850303634,3,22,188,24
2586,[[A]]=A,1.4247346189316263,3,21,179,23
2587,[[A]]=A,1.4329283087286118,3,20,170,22
2588,[A]=[A][A],1.4329283087286118,3,20,170,22
2589,[A][A]=[A],1.4519076150714063,3,19,163,21
2590,[[A]]=A,1.4609640474436811,3,18,154,20
2591,=[[]],1.4329283087286118,3,20,170,22
2592,=[[]],1.4083445441575104,3,22,186,24
2593,[A]=[A][A],1.4083445441575104,3,22,186,24
2594,[A][A]=[A],1.4247346189316263,3,21,179,23
2595,[A]=[A][A],1.4247346189316263,3,21,179,23
2596,[A][A]=[A],1.4394969869215133,3,20,172,22
2597,[A]=[A][A],1.4247346189316263,3,21,179,23
2598,[A]=[A][A],1.4247346189316263,3,21,179,23
2599,[[A]]=A,1.4329283087286118,3,20,170,22
2600,=[[]],1.4083445441575104,3,22,186,24
2601,[A]=[A][A],1.4083445441575104,3,22,186,24
2602,[A]=[A][A],1.3866141742624585,3,24,202,26
2603,[A]=[A][A],1.3672649607197351,3,26,218,28
2604,[A]=[A][A],1.3499214199431195,3,28,234,30
2605,[A]=[A][A],1.3499214199431195,3,28,234,30
2606,[A]=[A][A],1.3499214199431195,3,28,234,30
2607,[A]=[A][A],1.3378828801986753,3,29,241,31
2608,[A][A]=[A],1.3499214199431195,3,28,234,30
2609,[A]=[A][A],1.3499214199431195,3,28,234,30
2610,=[[]],1.334282221599798,3,30,250,32
2611,[A][A]=[A],1.344314767066416,3,29,243,31
2612,[A]=[A][A],1.344314767066416,3,29,243,31
2613,=[[]],1.4320693354719214,3,30,264,33
2614,[A]=[A][A],1.4320693354719214,3,30,264,33
2615,=[[]],1.414997302659252,3,32,280,35
2616,=[[]],1.4731896952662678,3,33,301,37
2617,[A][A]=[A],1.4797829253993395,3,32,294,36
2618,[A][A]=[A],1.497525887986518,3,30,278,34
2619,[A]=[A][A],1.497525887986518,3,30,278,34
2620,=[[]],1.4797829253993395,3,32,294,36
2621,[A]=[A][A],1.4797829253993395,3,32,294,36
2622,[[A]]=A,1.490475975908074,3,31,285,35
2623,[[A]]=A,1.5003568009438975,3,30,276,34
